,GM_Num,Date,Team,Home,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,Night,Attendance,Streak,Game_Win,Wins,Losses,Net_Wins,Win_Per,DayOfWeek,Year,Same_Mkt_Team,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,game_id,Date_Same_Mkt_Team,Team_Same_Mkt_Team,Net_Wins_Same_Mkt_Team,Win_Per_Same_Mkt_Team,Streak_Same_Mkt_Team,date_diff
257903,134,2019-08-30,CHC,1,MIL,W,7,1,,73-61,2,1.0,3:07,0,40276,4,1,73,61,12,0.5447761194029851,Friday,2019,CHW,0,0,0,0,1,0,0,CHC2019-08-30,2019-08-29,CHW,-13,0.45112781954887216,-3,1
258065,135,2019-08-31,CHC,1,MIL,L,0,2,,73-62,2,2.5,2:57,0,40178,-1,0,73,62,11,0.5407407407407407,Saturday,2019,CHW,0,0,0,0,0,1,0,CHC2019-08-31,2019-08-30,CHW,-14,0.44776119402985076,-4,1
258227,136,2019-09-01,CHC,1,MIL,L,0,4,,73-63,2,3.0,3:29,0,40912,-2,0,73,63,10,0.5367647058823529,Sunday,2019,CHW,0,0,0,0,0,0,1,CHC2019-09-01,2019-08-31,CHW,-15,0.4444444444444444,-5,1
258389,137,2019-09-02,CHC,1,SEA,W,5,1,,74-63,2,3.0,2:56,0,39133,1,1,74,63,11,0.5401459854014599,Monday,2019,CHW,1,0,0,0,0,0,0,CHC2019-09-02,2019-09-01,CHW,-16,0.4411764705882353,-6,1
258551,138,2019-09-03,CHC,1,SEA,W,6,1,,75-63,2,3.0,3:14,1,33958,2,1,75,63,12,0.5434782608695652,Tuesday,2019,CHW,0,1,0,0,0,0,0,CHC2019-09-03,2019-09-02,CHW,-17,0.43795620437956206,-7,1
260009,147,2019-09-13,CHC,1,PIT,W,17,8,,79-68,2,4.0,3:52,0,39080,2,1,79,68,11,0.5374149659863946,Friday,2019,CHW,0,0,0,0,1,0,0,CHC2019-09-13,2019-09-12,CHW,-18,0.4383561643835616,-2,1
260171,148,2019-09-14,CHC,1,PIT,W,14,1,,80-68,2,3.0,3:23,0,39928,3,1,80,68,12,0.5405405405405406,Saturday,2019,CHW,0,0,0,0,0,1,0,CHC2019-09-14,2019-09-13,CHW,-17,0.4421768707482993,1,1
260333,149,2019-09-15,CHC,1,PIT,W,16,6,,81-68,2,2.0,3:28,0,39103,4,1,81,68,13,0.5436241610738255,Sunday,2019,CHW,0,0,0,0,0,0,1,CHC2019-09-15,2019-09-14,CHW,-18,0.4391891891891892,-1,1
260495,150,2019-09-16,CHC,1,CIN,W,8,2,,82-68,2,2.0,3:27,1,33753,5,1,82,68,14,0.5466666666666666,Monday,2019,CHW,1,0,0,0,0,0,0,CHC2019-09-16,2019-09-15,CHW,-19,0.436241610738255,-2,1
260657,151,2019-09-17,CHC,1,CIN,L,2,4,,82-69,2,2.0,3:08,1,34267,-1,0,82,69,13,0.543046357615894,Tuesday,2019,CHW,0,1,0,0,0,0,0,CHC2019-09-17,2019-09-16,CHW,-20,0.43333333333333335,-3,1
260819,152,2019-09-18,CHC,1,CIN,L,2,3,10,82-70,2,3.0,3:40,1,36578,-2,0,82,70,12,0.5394736842105263,Wednesday,2019,CHW,0,0,1,0,0,0,0,CHC2019-09-18,2019-09-17,CHW,-21,0.4304635761589404,-4,1
260981,153,2019-09-19,CHC,1,STL,L,4,5,10,82-71,3,4.0,3:40,1,39524,-3,0,82,71,11,0.5359477124183006,Thursday,2019,CHW,0,0,0,1,0,0,0,CHC2019-09-19,2019-09-18,CHW,-20,0.4342105263157895,1,1
261142,154,2019-09-20,CHC,1,STL,L,1,2,,82-72,3,5.0,3:55,0,39106,-4,0,82,72,10,0.5324675324675324,Friday,2019,CHW,0,0,0,0,1,0,0,CHC2019-09-20,2019-09-18,CHW,-20,0.4342105263157895,1,2
261304,155,2019-09-21,CHC,1,STL,L,8,9,,82-73,3,6.0,4:24,0,40071,-5,0,82,73,9,0.5290322580645161,Saturday,2019,CHW,0,0,0,0,0,1,0,CHC2019-09-21,2019-09-20,CHW,-19,0.43790849673202614,2,1
261466,156,2019-09-22,CHC,1,STL,L,2,3,,82-74,3,7.0,3:03,0,38606,-6,0,82,74,8,0.5256410256410257,Sunday,2019,CHW,0,0,0,0,0,0,1,CHC2019-09-22,2019-09-21,CHW,-18,0.44155844155844154,3,1
262602,2,2010-04-07,CHW,1,CLE,L,3,5,,1-1,2,0.5,3:10,1,19514,-1,0,1,1,0,0.5,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-04-07,2010-04-05,CHC,-1,0.0,-1,2
262765,3,2010-04-08,CHW,1,CLE,L,3,5,11,1-2,4,1.5,3:59,1,18637,-2,0,1,2,-1,0.3333333333333333,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-04-08,2010-04-07,CHC,-2,0.0,-2,1
262928,4,2010-04-09,CHW,1,MIN,L,3,4,11,1-3,5,2.5,3:43,1,21416,-3,0,1,3,-2,0.25,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-04-09,2010-04-08,CHC,-1,0.3333333333333333,1,1
263091,5,2010-04-10,CHW,1,MIN,L,1,2,,1-4,5,3.5,2:35,0,28337,-4,0,1,4,-3,0.2,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-04-10,2010-04-09,CHC,-2,0.25,-1,1
263254,6,2010-04-11,CHW,1,MIN,W,5,4,,2-4,3,3.0,2:14,0,25550,1,1,2,4,-2,0.3333333333333333,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-04-11,2010-04-10,CHC,-1,0.4,1,1
264558,14,2010-04-20,CHW,1,TBR,W,4,1,,5-9,4,5.0,2:22,1,19260,1,1,5,9,-4,0.35714285714285715,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-04-20,2010-04-19,CHC,-3,0.38461538461538464,-3,1
264721,15,2010-04-21,CHW,1,TBR,L,0,12,,5-10,5,6.0,3:00,1,17023,-1,0,5,10,-5,0.3333333333333333,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-04-21,2010-04-20,CHC,-4,0.35714285714285715,-4,1
264884,16,2010-04-22,CHW,1,TBR,L,2,10,,5-11,5,6.0,2:50,1,18207,-2,0,5,11,-6,0.3125,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-04-22,2010-04-21,CHC,-3,0.4,1,1
265047,17,2010-04-23,CHW,1,SEA,W-wo,7,6,,6-11,5,6.0,2:57,1,24653,1,1,6,11,-5,0.35294117647058826,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-04-23,2010-04-22,CHC,-4,0.375,-1,1
265210,18,2010-04-24,CHW,1,SEA,W-wo,5,4,,7-11,4,6.0,2:34,0,25253,2,1,7,11,-4,0.3888888888888889,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-04-24,2010-04-23,CHC,-3,0.4117647058823529,1,1
265373,19,2010-04-25,CHW,1,SEA,W,3,2,,8-11,4,5.0,2:14,0,28274,3,1,8,11,-3,0.42105263157894735,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-04-25,2010-04-24,CHC,-2,0.4444444444444444,2,1
266515,26,2010-05-03,CHW,1,KCR,W,5,1,,11-15,3,6.0,2:25,1,21208,1,1,11,15,-4,0.4230769230769231,Monday,2010,CHC,1,0,0,0,0,0,0,CHW2010-05-03,2010-05-02,CHC,0,0.5,3,1
266677,27,2010-05-04,CHW,1,KCR,L,2,7,,11-16,3,7.0,2:40,1,17517,-1,0,11,16,-5,0.4074074074074074,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-05-04,2010-05-02,CHC,0,0.5,3,2
266840,28,2010-05-05,CHW,1,KCR,W,9,2,,12-16,3,7.0,2:35,1,21255,1,1,12,16,-4,0.42857142857142855,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-05-05,2010-05-04,CHC,-1,0.48148148148148145,-1,1
267003,29,2010-05-06,CHW,1,TOR,L,0,2,,12-17,3,7.0,2:30,1,20106,-1,0,12,17,-5,0.41379310344827586,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-05-06,2010-05-05,CHC,-2,0.4642857142857143,-2,1
267166,30,2010-05-07,CHW,1,TOR,L,4,7,12,12-18,3,7.5,3:12,1,20072,-2,0,12,18,-6,0.4,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-05-07,2010-05-06,CHC,-3,0.4482758620689655,-3,1
267329,31,2010-05-08,CHW,1,TOR,W,7,3,,13-18,3,7.0,2:42,1,24945,1,1,13,18,-5,0.41935483870967744,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-05-08,2010-05-07,CHC,-2,0.4666666666666667,1,1
267492,32,2010-05-09,CHW,1,TOR,L,7,9,,13-19,3,8.0,3:29,0,23850,-1,0,13,19,-6,0.40625,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-05-09,2010-05-08,CHC,-3,0.45161290322580644,-1,1
268635,39,2010-05-19,CHW,1,LAA,L,2,3,,16-23,3,7.5,2:26,1,23271,-1,0,16,23,-7,0.41025641025641024,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-05-19,2010-05-18,CHC,-4,0.45,3,1
268798,40,2010-05-20,CHW,1,LAA,L,5,6,,16-24,3,7.5,3:00,1,23515,-2,0,16,24,-8,0.4,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-05-20,2010-05-19,CHC,-3,0.4634146341463415,4,1
268961,41,2010-05-21,CHW,1,FLA,W,8,0,,17-24,3,7.5,2:08,1,20652,1,1,17,24,-7,0.4146341463414634,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-05-21,2010-05-20,CHC,-4,0.4523809523809524,-1,1
269124,42,2010-05-22,CHW,1,FLA,W,4,1,,18-24,3,7.5,2:46,0,28462,2,1,18,24,-6,0.42857142857142855,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-05-22,2010-05-21,CHC,-5,0.4418604651162791,-2,1
269287,43,2010-05-23,CHW,1,FLA,L,0,13,,18-25,3,7.5,3:14,0,28298,-1,0,18,25,-7,0.4186046511627907,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-05-23,2010-05-22,CHC,-4,0.45454545454545453,1,1
270591,51,2010-06-01,CHW,1,TEX,L,6,9,,22-29,3,8.5,3:19,1,20075,-1,0,22,29,-7,0.43137254901960786,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-06-01,2010-05-31,CHC,-4,0.46153846153846156,-2,1
270754,52,2010-06-02,CHW,1,TEX,L,5,9,,22-30,3,8.5,2:51,1,19516,-2,0,22,30,-8,0.4230769230769231,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-06-02,2010-06-01,CHC,-5,0.4528301886792453,-3,1
270916,53,2010-06-03,CHW,1,TEX,W,4,3,,23-30,3,7.5,2:27,1,20003,1,1,23,30,-7,0.4339622641509434,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-06-03,2010-06-01,CHC,-5,0.4528301886792453,-3,2
271078,54,2010-06-04,CHW,1,CLE,L,1,10,,23-31,3,8.5,3:08,1,20713,-1,0,23,31,-8,0.42592592592592593,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-06-04,2010-06-01,CHC,-5,0.4528301886792453,-3,3
271241,55,2010-06-05,CHW,1,CLE,L,1,3,,23-32,3,9.5,2:49,1,30864,-2,0,23,32,-9,0.41818181818181815,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-06-05,2010-06-04,CHC,-6,0.4444444444444444,-4,1
271404,56,2010-06-06,CHW,1,CLE,W,8,7,,24-32,3,8.5,3:17,0,27577,1,1,24,32,-8,0.42857142857142855,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-06-06,2010-06-05,CHC,-5,0.45454545454545453,1,1
271568,57,2010-06-08,CHW,1,DET,L,2,7,,24-33,3,9.5,2:59,1,20776,-1,0,24,33,-9,0.42105263157894735,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-06-08,2010-06-07,CHC,-5,0.45614035087719296,1,1
271731,58,2010-06-09,CHW,1,DET,W,15,3,,25-33,3,9.5,2:32,1,21959,1,1,25,33,-8,0.43103448275862066,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-06-09,2010-06-08,CHC,-6,0.4482758620689655,-1,1
271894,59,2010-06-10,CHW,1,DET,W,3,0,,26-33,3,8.5,2:15,0,26004,2,1,26,33,-7,0.4406779661016949,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-06-10,2010-06-09,CHC,-5,0.4576271186440678,1,1
273524,69,2010-06-22,CHW,1,ATL,W,9,6,,35-34,3,4.5,2:38,1,28773,7,1,35,34,1,0.5072463768115942,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-06-22,2010-06-20,CHC,-7,0.4492753623188406,1,2
273687,70,2010-06-23,CHW,1,ATL,W,4,2,,36-34,3,3.5,2:20,1,27561,8,1,36,34,2,0.5142857142857142,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-06-23,2010-06-22,CHC,-8,0.44285714285714284,-1,1
273850,71,2010-06-24,CHW,1,ATL,W,2,0,,37-34,3,2.5,2:17,0,31076,9,1,37,34,3,0.5211267605633803,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-06-24,2010-06-23,CHC,-9,0.43661971830985913,-2,1
274013,72,2010-06-25,CHW,1,CHC,W,6,0,,38-34,3,1.5,2:22,0,39364,10,1,38,34,4,0.5277777777777778,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-06-25,2010-06-24,CHC,-8,0.4444444444444444,1,1
274176,73,2010-06-26,CHW,1,CHC,W,3,2,,39-34,2,1.5,2:35,1,39479,11,1,39,34,5,0.5342465753424658,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-06-26,2010-06-25,CHC,-9,0.4383561643835616,-1,1
274339,74,2010-06-27,CHW,1,CHC,L,6,8,,39-35,3,1.5,2:57,0,39682,-1,0,39,35,4,0.527027027027027,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-06-27,2010-06-26,CHC,-10,0.43243243243243246,-2,1
275481,81,2010-07-05,CHW,1,LAA,W,9,2,,43-38,3,1.0,2:49,1,38092,2,1,43,38,5,0.5308641975308642,Monday,2010,CHC,1,0,0,0,0,0,0,CHW2010-07-05,2010-07-04,CHC,-12,0.4268292682926829,-1,1
275644,82,2010-07-06,CHW,1,LAA,W,4,1,,44-38,3,1.0,2:54,1,21889,3,1,44,38,6,0.5365853658536586,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-07-06,2010-07-05,CHC,-11,0.43373493975903615,1,1
275807,83,2010-07-07,CHW,1,LAA,W,5,2,,45-38,2,1.0,2:48,1,21135,4,1,45,38,7,0.5421686746987951,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-07-07,2010-07-06,CHC,-10,0.44047619047619047,2,1
275970,84,2010-07-08,CHW,1,LAA,W,1,0,,46-38,2,0.5,1:50,0,27734,5,1,46,38,8,0.5476190476190477,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-07-08,2010-07-07,CHC,-9,0.4470588235294118,3,1
276133,85,2010-07-09,CHW,1,KCR,W,8,2,,47-38,2,0.5,2:38,1,25572,6,1,47,38,9,0.5529411764705883,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-07-09,2010-07-08,CHC,-10,0.4418604651162791,-1,1
276296,86,2010-07-10,CHW,1,KCR,W,5,1,,48-38,2,0.5,2:22,1,32339,7,1,48,38,10,0.5581395348837209,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-07-10,2010-07-09,CHC,-11,0.4367816091954023,-2,1
276459,87,2010-07-11,CHW,1,KCR,W,15,5,,49-38,1,up 0.5,2:43,0,29040,8,1,49,38,11,0.5632183908045977,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-07-11,2010-07-10,CHC,-10,0.4431818181818182,1,1
278252,98,2010-07-26,CHW,1,SEA,W,6,1,,54-44,1,up 1.0,2:24,1,38815,1,1,54,44,10,0.5510204081632653,Monday,2010,CHC,1,0,0,0,0,0,0,CHW2010-07-26,2010-07-25,CHC,-9,0.45454545454545453,-1,1
278415,99,2010-07-27,CHW,1,SEA,W,11,0,,55-44,1,up 1.0,2:04,1,26080,2,1,55,44,11,0.5555555555555556,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-07-27,2010-07-26,CHC,-8,0.46,1,1
278578,100,2010-07-28,CHW,1,SEA,W,6,5,,56-44,1,up 1.0,2:57,1,25126,3,1,56,44,12,0.56,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-07-28,2010-07-27,CHC,-9,0.45544554455445546,-1,1
278741,101,2010-07-29,CHW,1,SEA,W,9,5,,57-44,1,up 1.5,2:43,1,28483,4,1,57,44,13,0.5643564356435643,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-07-29,2010-07-28,CHC,-10,0.45098039215686275,-2,1
278903,102,2010-07-30,CHW,1,OAK,W,6,1,,58-44,1,up 1.5,2:34,1,29431,5,1,58,44,14,0.5686274509803921,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-07-30,2010-07-28,CHC,-10,0.45098039215686275,-2,2
279066,103,2010-07-31,CHW,1,OAK,L,2,6,,58-45,1,up 0.5,2:27,1,35852,-1,0,58,45,13,0.5631067961165048,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-07-31,2010-07-30,CHC,-11,0.44660194174757284,-3,1
279229,104,2010-08-01,CHW,1,OAK,W,4,1,,59-45,1,up 0.5,2:19,0,32118,1,1,59,45,14,0.5673076923076923,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-08-01,2010-07-31,CHC,-12,0.4423076923076923,-4,1
280695,113,2010-08-10,CHW,1,MIN,L,6,12,,63-50,2,1.0,2:52,1,30900,-3,0,63,50,13,0.5575221238938053,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-08-10,2010-08-09,CHC,-18,0.41964285714285715,-4,1
280858,114,2010-08-11,CHW,1,MIN,W,6,1,,64-50,1,Tied,2:35,1,32033,1,1,64,50,14,0.5614035087719298,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-08-11,2010-08-10,CHC,-17,0.4247787610619469,1,1
281021,115,2010-08-12,CHW,1,MIN,L,1,6,,64-51,2,1.0,3:09,1,33237,-1,0,64,51,13,0.5565217391304348,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-08-12,2010-08-11,CHC,-18,0.42105263157894735,-1,1
281184,116,2010-08-13,CHW,1,DET,W,8,4,,65-51,2,1.0,2:20,1,34834,1,1,65,51,14,0.5603448275862069,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-08-13,2010-08-12,CHC,-19,0.41739130434782606,-2,1
281347,117,2010-08-14,CHW,1,DET,L,2,3,,65-52,2,2.0,2:53,1,36548,-1,0,65,52,13,0.5555555555555556,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-08-14,2010-08-13,CHC,-20,0.41379310344827586,-3,1
281510,118,2010-08-15,CHW,1,DET,L,8,13,,65-53,2,3.0,3:31,0,36287,-2,0,65,53,12,0.5508474576271186,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-08-15,2010-08-14,CHC,-19,0.4188034188034188,1,1
282653,125,2010-08-24,CHW,1,BAL,W,7,5,,68-57,2,3.5,2:58,1,26263,1,1,68,57,11,0.544,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-08-24,2010-08-23,CHC,-22,0.4126984126984127,1,1
282816,126,2010-08-25,CHW,1,BAL,L,2,4,,68-58,2,3.5,2:22,1,23733,-1,0,68,58,10,0.5396825396825397,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-08-25,2010-08-24,CHC,-21,0.41732283464566927,2,1
282979,127,2010-08-26,CHW,1,BAL,W,8,0,,69-58,2,3.5,2:42,1,23898,1,1,69,58,11,0.5433070866141733,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-08-26,2010-08-25,CHC,-20,0.421875,3,1
283141,128,2010-08-27,CHW,1,NYY,W,9,4,,70-58,2,3.5,2:51,1,38596,2,1,70,58,12,0.546875,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-08-27,2010-08-25,CHC,-20,0.421875,3,2
283304,129,2010-08-28,CHW,1,NYY,L,9,12,,70-59,2,4.5,3:31,1,38811,-1,0,70,59,11,0.5426356589147286,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-08-28,2010-08-27,CHC,-21,0.4186046511627907,-1,1
283467,130,2010-08-29,CHW,1,NYY,L,1,2,,70-60,2,4.5,3:25,0,39433,-2,0,70,60,10,0.5384615384615384,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-08-29,2010-08-28,CHC,-20,0.4230769230769231,1,1
285259,141,2010-09-10,CHW,1,KCR,W,4,3,,78-63,2,5.0,2:24,1,27009,1,1,78,63,15,0.5531914893617021,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-09-10,2010-09-08,CHC,-20,0.42857142857142855,-2,2
285422,142,2010-09-11,CHW,1,KCR,L,2,8,,78-64,2,6.0,3:07,1,26389,-1,0,78,64,14,0.5492957746478874,Saturday,2010,CHC,0,0,0,0,0,1,0,CHW2010-09-11,2010-09-10,CHC,-19,0.4326241134751773,1,1
285585,143,2010-09-12,CHW,1,KCR,W,12,6,,79-64,2,6.0,3:26,0,23756,1,1,79,64,15,0.5524475524475524,Sunday,2010,CHC,0,0,0,0,0,0,1,CHW2010-09-12,2010-09-11,CHC,-18,0.43661971830985913,2,1
285749,144,2010-09-14,CHW,1,MIN,L,3,9,,79-65,2,7.0,3:00,1,29223,-1,0,79,65,14,0.5486111111111112,Tuesday,2010,CHC,0,1,0,0,0,0,0,CHW2010-09-14,2010-09-13,CHC,-18,0.4375,1,1
285912,145,2010-09-15,CHW,1,MIN,L,3,9,,79-66,2,8.0,3:04,1,30063,-2,0,79,66,13,0.5448275862068965,Wednesday,2010,CHC,0,0,1,0,0,0,0,CHW2010-09-15,2010-09-14,CHC,-17,0.4413793103448276,2,1
286075,146,2010-09-16,CHW,1,MIN,L,5,8,,79-67,2,9.0,3:25,1,27180,-3,0,79,67,12,0.541095890410959,Thursday,2010,CHC,0,0,0,1,0,0,0,CHW2010-09-16,2010-09-15,CHC,-16,0.4452054794520548,3,1
286237,147,2010-09-17,CHW,1,DET,L,2,9,,79-68,2,9.0,2:39,1,28563,-4,0,79,68,11,0.5374149659863946,Friday,2010,CHC,0,0,0,0,1,0,0,CHW2010-09-17,2010-09-15,CHC,-16,0.4452054794520548,3,2
